Job Title;Rating;Company Name;Location;Headquarters;Size;Founded;Type of ownership;Industry;Sector;Revenue;max_salary;company_txt;job_state;same_state;age;python_yn;spark;aws;excel;job_simp;num_comp
Data Scientist;3.8;"Tecolote Research
3.8";Albuquerque, NM;Goleta, CA;501 to 1000 employees;1973;Company - Private;Aerospace & Defense;Aerospace & Defense;$50 to $100 million (USD);91;Tecolote Research;NM;0;47;1;0;0;1;data scientist;0
Healthcare Data Scientist;3.4;"University of Maryland Medical System
3.4";Linthicum, MD;Baltimore, MD;10000+ employees;1984;Other Organization;Health Care Services & Hospitals;Health Care;$2 to $5 billion (USD);112;University of Maryland Medical System;MD;0;36;1;0;0;0;data scientist;0
Data Scientist;4.8;"KnowBe4
4.8";Clearwater, FL;Clearwater, FL;501 to 1000 employees;2010;Company - Private;Security Services;Business Services;$100 to $500 million (USD);90;KnowBe4;FL;1;24;1;1;0;1;data scientist;0
Data Scientist;3.8;"PNNL
3.8";Richland, WA;Richland, WA;1001 to 5000 employees;1965;Government;Energy;Oil, Gas, Energy & Utilities;$500 million to $1 billion (USD);97;PNNL;WA;1;55;1;0;0;0;data scientist;3
Data Scientist;2.9;"Affinity Solutions
2.9";New York, NY;New York, NY;51 to 200 employees;1998;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;143;Affinity Solutions;NY;1;22;1;0;0;1;data scientist;3
Data Scientist;3.4;"CyrusOne
3.4";Dallas, TX;Dallas, TX;201 to 500 employees;2000;Company - Public;Real Estate;Real Estate;$1 to $2 billion (USD);119;CyrusOne;TX;1;20;1;0;1;1;data scientist;3
Data Scientist;4.1;"ClearOne Advantage
4.1";Baltimore, MD;Baltimore, MD;501 to 1000 employees;2008;Company - Private;Banks & Credit Unions;Finance;Unknown / Non-Applicable;93;ClearOne Advantage;MD;1;24;0;0;0;1;data scientist;0
Data Scientist;3.8;"Logic20/20
3.8";San Jose, CA;Seattle, WA;201 to 500 employees;2005;Company - Private;Consulting;Business Services;$25 to $50 million (USD);142;Logic20/20;CA;0;24;1;1;1;1;data scientist;0
Research Scientist;3.3;"Rochester Regional Health
3.3";Rochester, NY;Rochester, NY;10000+ employees;2014;Hospital;Health Care Services & Hospitals;Health Care;$500 million to $1 billion (USD);84;Rochester Regional Health;NY;1;24;0;0;0;0;na;0
Data Scientist;4.6;"<intent>
4.6";New York, NY;New York, NY;51 to 200 employees;2009;Company - Private;Internet;Information Technology;$100 to $500 million (USD);160;<intent>;NY;1;24;1;1;0;0;data scientist;2
Data Scientist;3.5;"Wish
3.5";San Jose, CA;San Francisco, CA;501 to 1000 employees;2011;Company - Private;Other Retail Stores;Retail;$1 to $2 billion (USD);201;Wish;CA;0;24;1;0;0;0;data scientist;0
Data Scientist;4.1;"ManTech
4.1";Chantilly, VA;Herndon, VA;5001 to 10000 employees;1968;Company - Public;Research & Development;Business Services;$1 to $2 billion (USD);106;ManTech;VA;0;52;0;0;0;0;data scientist;0
Staff Data Scientist - Technology;3.2;"Walmart
3.2";Plano, TX;Bentonville, AR;10000+ employees;1962;Company - Public;Department, Clothing, & Shoe Stores;Retail;$10+ billion (USD);172;Walmart;TX;0;58;0;0;0;0;data scientist;3
Data Analyst;4.1;"Yesler
4.1";Seattle, WA;Seattle, WA;201 to 500 employees;2012;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;85;Yesler;WA;1;24;1;1;1;1;analyst;0
Data Scientist;3.7;"Takeda Pharmaceuticals
3.7";Cambridge, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);144;Takeda Pharmaceuticals;MA;0;24;1;1;0;0;data scientist;3
Data Engineer I;3.6;"Audible
3.6";Newark, NJ;Newark, NJ;1001 to 5000 employees;1995;Subsidiary or Business Segment;Motion Picture Production & Distribution;Media;Unknown / Non-Applicable;190;Audible;NJ;1;25;0;0;0;1;data engineer;0
Scientist I/II, Biology;3.9;"Blueprint Medicines
3.9";Cambridge, MA;Cambridge, MA;51 to 200 employees;2011;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $5 million (USD);137;Blueprint Medicines;MA;1;24;0;0;0;1;na;3
Customer Data Scientist;4.3;"h2o.ai
4.3";Mountain View, CA;Mountain View, CA;201 to 500 employees;2011;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;189;h2o.ai;CA;1;24;1;1;1;1;data scientist;0
Data Scientist - Health Data Analytics;4.2;"Nuna
4.2";San Francisco, CA;San Francisco, CA;51 to 200 employees;2010;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;175;Nuna;CA;1;24;0;0;0;0;data scientist;0
Data Scientist;4.0;"Pinnacol Assurance
4.0";Denver, CO;Denver, CO;501 to 1000 employees;1915;Nonprofit Organization;Insurance Carriers;Insurance;$500 million to $1 billion (USD);111;Pinnacol Assurance;CO;1;24;1;0;0;1;data scientist;0
Data Scientist;3.2;"Porch
3.2";Seattle, WA;Seattle, WA;201 to 500 employees;2012;Company - Private;Internet;Information Technology;Unknown / Non-Applicable;130;Porch;WA;1;24;1;1;0;0;data scientist;3
Senior Data Scientist / Machine Learning;3.9;"Health IQ
3.9";Dallas, TX;Mountain View, CA;201 to 500 employees;2013;Company - Private;Insurance Agencies & Brokerages;Insurance;Unknown / Non-Applicable;119;Health IQ;TX;0;24;0;0;0;1;data scientist;0
Data Scientist - Quantitative;3.8;"Truckstop.com
3.8";Chicago, IL;New Plymouth, ID;501 to 1000 employees;1995;Company - Private;Logistics & Supply Chain;Transportation & Logistics;Unknown / Non-Applicable;139;Truckstop.com;IL;0;25;1;0;1;1;data scientist;0
Data Scientist;4.3;"SMC 3
4.3";Louisville, KY;Peachtree City, GA;51 to 200 employees;1935;Nonprofit Organization;Logistics & Supply Chain;Transportation & Logistics;$10 to $25 million (USD);105;SMC 3;KY;0;24;1;0;0;1;data scientist;0
Data Scientist;4.0;"Novetta
4.0";Herndon, VA;Mc Lean, VA;501 to 1000 employees;2012;Company - Private;Enterprise Software & Network Solutions;Information Technology;$100 to $500 million (USD);177;Novetta;VA;0;24;1;0;1;0;data scientist;3
Digital Health Data Scientist;4.0;"Pfizer
4.0";Cambridge, MA;New York, NY;10000+ employees;1849;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);110;Pfizer;MA;0;24;1;0;1;1;data scientist;0
Data Scientist;3.5;"First Tech Federal Credit Union
3.5";Hillsboro, OR;San Jose, CA;1001 to 5000 employees;1952;Company - Private;Banks & Credit Unions;Finance;$100 to $500 million (USD);124;First Tech Federal Credit Union;OR;0;24;1;1;1;1;data scientist;0
Associate Data Analyst;3.7;"The Hanover Insurance Group
3.7";Worcester, MA;Worcester, MA;5001 to 10000 employees;1852;Company - Public;Insurance Carriers;Insurance;$5 to $10 billion (USD);61;The Hanover Insurance Group;MA;1;24;0;0;0;1;analyst;0
Clinical Data Scientist;4.0;"Pfizer
4.0";Groton, CT;New York, NY;10000+ employees;1849;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);105;Pfizer;CT;0;24;0;0;1;1;data scientist;0
Data Scientist;4.8;"KnowBe4
4.8";Clearwater, FL;Clearwater, FL;501 to 1000 employees;2010;Company - Private;Security Services;Business Services;$100 to $500 million (USD);90;KnowBe4;FL;1;24;1;1;0;1;data scientist;0
Data Scientist;3.8;"PNNL
3.8";Richland, WA;Richland, WA;1001 to 5000 employees;1965;Government;Energy;Oil, Gas, Energy & Utilities;$500 million to $1 billion (USD);97;PNNL;WA;1;55;1;0;0;0;data scientist;3
Data Scientist;3.6;"Amrock
3.6";Detroit, MI;Detroit, MI;1001 to 5000 employees;1997;Company - Private;Real Estate;Real Estate;$500 million to $1 billion (USD);120;Amrock;MI;1;23;1;0;0;0;data scientist;0
Data Scientist / Machine Learning Expert;3.8;"Novartis
3.8";Cambridge, MA;Basel, Switzerland;10000+ employees;1996;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);143;Novartis;MA;0;24;1;0;0;0;data scientist;0
Data Scientist;3.8;"Juniper Networks
3.8";Sunnyvale, CA;Sunnyvale, CA;5001 to 10000 employees;1996;Company - Public;Telecommunications Services;Telecommunications;$2 to $5 billion (USD);149;Juniper Networks;CA;1;24;1;1;0;1;data scientist;0
Data Scientist;4.7;"New England Biolabs
4.7";Ipswich, MA;Ipswich, MA;201 to 500 employees;1974;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;140;New England Biolabs;MA;1;46;1;0;0;1;data scientist;3
Web Data Analyst;4.2;"Clarity Insights
4.2";San Jose, CA;Chicago, IL;201 to 500 employees;2008;Company - Private;IT Services;Information Technology;Unknown / Non-Applicable;135;Clarity Insights;CA;0;24;1;0;0;1;analyst;0
Data Scientist;3.5;"Esri
3.5";Redlands, CA;Redlands, CA;1001 to 5000 employees;1969;Company - Private;Computer Hardware & Software;Information Technology;$1 to $2 billion (USD);132;Esri;CA;1;51;1;1;1;0;data scientist;1
Data Scientist;4.7;"Systems & Technology Research
4.7";Woburn, MA;Woburn, MA;201 to 500 employees;2010;Company - Private;Aerospace & Defense;Aerospace & Defense;$100 to $500 million (USD);137;Systems & Technology Research;MA;1;24;1;1;0;1;data scientist;0
Senior Data Scientist;3.5;"Sartorius
3.5";Fremont, CA;Gottingen, Germany;5001 to 10000 employees;1870;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $2 billion (USD);180;Sartorius;CA;0;24;1;0;0;1;data scientist;0
Data Engineer;3.5;"Lancer Insurance
3.5";Long Beach, NY;Long Beach, NY;201 to 500 employees;1985;Company - Private;Insurance Carriers;Insurance;$100 to $500 million (USD);138;Lancer Insurance;NY;1;35;1;0;0;1;data engineer;0
Data Analyst;4.2;"Sauce Labs
4.2";San Francisco, CA;San Francisco, CA;201 to 500 employees;2008;Company - Private;IT Services;Information Technology;$50 to $100 million (USD);112;Sauce Labs;CA;1;24;1;0;1;1;analyst;3
Data Engineer;3.6;"Persivia
3.6";Marlborough, MA;Lowell, MA;1 to 50 employees;1988;Company - Private;-1;-1;Less than $1 million (USD);129;Persivia;MA;0;24;0;0;0;1;data engineer;0
Data Scientist - Algorithms & Inference;4.2;"Nuna
4.2";San Francisco, CA;San Francisco, CA;51 to 200 employees;2010;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;175;Nuna;CA;1;24;0;0;0;0;data scientist;0
Scientist;3.4;"Edgewell Personal Care
3.4";Allendale, NJ;Shelton, CT;5001 to 10000 employees;2015;Company - Public;Consumer Products Manufacturing;Manufacturing;$2 to $5 billion (USD);113;Edgewell Personal Care;NJ;0;24;0;0;1;0;na;3
Senior Data Scientist;4.3;"Equity Residential
4.3";Chicago, IL;Chicago, IL;1001 to 5000 employees;1993;Company - Public;Real Estate;Real Estate;$2 to $5 billion (USD);150;Equity Residential;IL;1;27;1;1;0;1;data scientist;3
Data Scientist;5.0;"BPA Services
5.0";Washington, DC;Alexandria, VA;Unknown;1988;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;160;BPA Services;DC;0;24;0;0;1;1;data scientist;0
Lead Data Scientist;3.7;"Visa Inc.
3.7";Bellevue, WA;Foster City, CA;10000+ employees;1958;Company - Public;IT Services;Information Technology;$10+ billion (USD);211;Visa Inc.;WA;0;24;1;0;0;1;data scientist;3
Associate Data Analyst;3.1;"Intrado
3.1";Longmont, CO;Omaha, NE;5001 to 10000 employees;1986;Company - Private;Enterprise Software & Network Solutions;Information Technology;$2 to $5 billion (USD);39;Intrado;CO;0;34;0;0;0;1;analyst;0
Spectral Scientist/Engineer;4.7;"Centauri
4.7";Beavercreek, OH;Chantilly, VA;501 to 1000 employees;1999;Company - Private;Aerospace & Defense;Aerospace & Defense;$100 to $500 million (USD);117;Centauri;OH;0;21;0;0;0;0;na;3
College Hire - Data Scientist - Open to December 2019 Graduates;3.7;"Caterpillar
3.7";Peoria, IL;Deerfield, IL;10000+ employees;1925;Company - Public;Industrial Manufacturing;Manufacturing;$10+ billion (USD);99;Caterpillar;IL;0;24;0;0;0;0;data scientist;3
Data Scientist;3.8;"Zimmerman Advertising
3.8";Fort Lauderdale, FL;Fort Lauderdale, FL;501 to 1000 employees;1984;Subsidiary or Business Segment;Advertising & Marketing;Business Services;Unknown / Non-Applicable;114;Zimmerman Advertising;FL;1;36;1;0;0;1;data scientist;0
Data Scientist, Office of Data Science;3.3;"Liberty Mutual Insurance
3.3";Boston, MA;Boston, MA;10000+ employees;1912;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);143;Liberty Mutual Insurance;MA;1;24;1;0;0;0;data scientist;3
Data Science Analyst;4.6;"Torch Technologies, Inc.
4.6";Huntsville, AL;Huntsville, AL;1001 to 5000 employees;2002;Company - Private;Aerospace & Defense;Aerospace & Defense;$100 to $500 million (USD);95;Torch Technologies, Inc.;AL;1;18;1;0;0;1;analyst;0
Data Scientist;3.7;"Swiss Re
3.7";Armonk, NY;Zurich, Switzerland;10000+ employees;1863;Company - Public;Insurance Agencies & Brokerages;Insurance;$10+ billion (USD);144;Swiss Re;NY;0;24;1;0;0;1;data scientist;3
Data Scientist;3.7;"Northrop Grumman
3.7";San Diego, CA;Falls Church, VA;10000+ employees;1939;Company - Public;Aerospace & Defense;Aerospace & Defense;$10+ billion (USD);139;Northrop Grumman;CA;0;24;0;0;0;1;data scientist;0
Data Scientist;3.5;"Sartorius
3.5";Albuquerque, NM;Gottingen, Germany;5001 to 10000 employees;1870;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $2 billion (USD);95;Sartorius;NM;0;24;1;0;0;1;data scientist;0
Data Scientist;4.1;"Netskope
4.1";San Francisco, CA;Santa Clara, CA;501 to 1000 employees;2012;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;189;Netskope;CA;0;24;1;1;0;1;data scientist;3
Data Scientist;4.7;"1904labs
4.7";Saint Louis, MO;Saint Louis, MO;51 to 200 employees;2016;Company - Private;IT Services;Information Technology;Unknown / Non-Applicable;176;1904labs;MO;1;24;1;1;0;0;data scientist;2
Data Scientist;4.1;"ClearOne Advantage
4.1";Baltimore, MD;Baltimore, MD;501 to 1000 employees;2008;Company - Private;Banks & Credit Unions;Finance;Unknown / Non-Applicable;93;ClearOne Advantage;MD;1;24;0;0;0;1;data scientist;0
Data Scientist;3.4;"CyrusOne
3.4";Dallas, TX;Dallas, TX;201 to 500 employees;2000;Company - Public;Real Estate;Real Estate;$1 to $2 billion (USD);119;CyrusOne;TX;1;20;1;0;1;1;data scientist;3
Senior Data Scientist;4.4;"The David J. Joseph Company
4.4";Cincinnati, OH;Cincinnati, OH;201 to 500 employees;1885;Subsidiary or Business Segment;Metals Brokers;Mining & Metals;Unknown / Non-Applicable;132;The David J. Joseph Company;OH;1;24;1;0;1;0;data scientist;0
Data Scientist;4.3;"USEReady
4.3";New York, NY;New York, NY;201 to 500 employees;2011;Company - Private;Consulting;Business Services;$10 to $25 million (USD);146;USEReady;NY;1;24;1;1;1;0;data scientist;0
Senior Risk Data Scientist;3.8;"Bill.com
3.8";Palo Alto, CA;Palo Alto, CA;501 to 1000 employees;2006;Company - Public;Financial Transaction Processing;Finance;$50 to $100 million (USD);172;Bill.com;CA;1;24;0;0;0;0;data scientist;0
Data Scientist in Artificial Intelligence Early Career;3.8;"Pacific Northwest National Laboratory
3.8";Richland, WA;Richland, WA;1001 to 5000 employees;1965;Government;Energy;Oil, Gas, Energy & Utilities;$500 million to $1 billion (USD);85;Pacific Northwest National Laboratory;WA;1;55;0;0;0;0;data scientist;3
Data Scientist;3.8;"DICK'S Sporting Goods - Corporate
3.8";Coraopolis, PA;Coraopolis, PA;10000+ employees;1948;Company - Public;Sporting Goods Stores;Retail;$5 to $10 billion (USD);109;DICK'S Sporting Goods - Corporate;PA;1;24;1;0;0;0;data scientist;3
Data Scientist;2.8;"Berg Health
2.8";Framingham, MA;Framingham, MA;51 to 200 employees;2006;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $5 million (USD);148;Berg Health;MA;1;24;1;0;0;1;data scientist;0
Data Scientist;4.7;"Oversight Systems
4.7";Atlanta, GA;Atlanta, GA;51 to 200 employees;2003;Company - Private;Computer Hardware & Software;Information Technology;$25 to $50 million (USD);99;Oversight Systems;GA;1;24;1;0;0;1;data scientist;0
Data Scientist - Research;3.1;"C Space
3.1";Boston, MA;Boston, MA;201 to 500 employees;1999;Company - Public;Advertising & Marketing;Business Services;$100 to $500 million (USD);72;C Space;MA;1;21;1;0;0;0;data scientist;4
Data Scientist;3.2;"Numeric, LLC
3.2";Philadelphia, PA;Chadds Ford, PA;1 to 50 employees;1988;Company - Private;Staffing & Outsourcing;Business Services;$5 to $10 million (USD);161;Numeric, LLC;PA;0;24;1;1;1;0;data scientist;0
R&D Data Analysis Scientist;4.0;"HP Inc.
4.0";Vancouver, WA;Palo Alto, CA;10000+ employees;1939;Company - Public;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;130;HP Inc.;WA;0;24;0;0;0;0;na;0
Analytics Consultant;4.4;"SpringML
4.4";Indianapolis, IN;Pleasanton, CA;1 to 50 employees;2015;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;81;SpringML;IN;0;24;1;0;0;0;na;0
Director, Data Science;3.6;"Grainger
3.6";Lake Forest, IL;Lake Forest, IL;10000+ employees;1927;Company - Public;Wholesale;Business Services;$10+ billion (USD);220;Grainger;IL;1;24;1;0;0;1;director;0
Scientist;2.7;"EAG Laboratories
2.7";Maryland Heights, MO;San Diego, CA;501 to 1000 employees;1978;Subsidiary or Business Segment;Research & Development;Business Services;$50 to $100 million (USD);102;EAG Laboratories;MO;0;42;0;0;0;1;na;0
Data Scientist SR;3.9;"The Buffalo Group
3.9";Charlottesville, VA;Reston, VA;501 to 1000 employees;2010;Company - Private;IT Services;Information Technology;$100 to $500 million (USD);139;The Buffalo Group;VA;0;24;1;1;0;0;data scientist;3
Data Scientist;3.1;"Carmeuse
3.1";Pittsburgh, PA;Louvain-la-Neuve, Belgium;1001 to 5000 employees;1860;Company - Private;Mining;Mining & Metals;$1 to $2 billion (USD);122;Carmeuse;PA;0;24;1;0;0;0;data scientist;3
R&D Sr Data Scientist;4.0;"HP Inc.
4.0";Vancouver, WA;Palo Alto, CA;10000+ employees;1939;Company - Public;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;157;HP Inc.;WA;0;24;0;1;1;0;data scientist;0
Customer Data Scientist/Sales Engineer (Bay;4.3;"h2o.ai
4.3";Mountain View, CA;Mountain View, CA;201 to 500 employees;2011;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;222;h2o.ai;CA;1;24;1;1;1;1;data scientist;0
Research Scientist;1.9;"GNS Healthcare
1.9";Cambridge, MA;Cambridge, MA;51 to 200 employees;2000;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10 to $25 million (USD);118;GNS Healthcare;MA;1;20;0;0;1;0;na;0
Data Scientist;3.3;"Peraton
3.3";Chantilly, VA;Herndon, VA;1001 to 5000 employees;2017;Company - Private;Aerospace & Defense;Aerospace & Defense;$1 to $2 billion (USD);137;Peraton;VA;0;24;1;0;0;1;data scientist;0
Data Scientist;4.4;"Pactera
4.4";San Jose, CA;Beijing, China;10000+ employees;1995;Company - Private;IT Services;Information Technology;$500 million to $1 billion (USD);141;Pactera;CA;0;25;1;0;0;1;data scientist;3
Data Scientist;3.9;"Nurx
3.9";San Francisco, CA;San Francisco, CA;51 to 200 employees;2016;Company - Private;Health Care Services & Hospitals;Health Care;$1 to $5 million (USD);154;Nurx;CA;1;24;1;0;0;0;data scientist;0
Jr. Business Data Analyst;4.7;"webfx.com
4.7";Harrisburg, PA;Harrisburg, PA;201 to 500 employees;1997;Company - Private;Advertising & Marketing;Business Services;$25 to $50 million (USD);76;webfx.com;PA;1;23;0;0;0;1;analyst;0
Data Scientist;4.5;"Johns Hopkins University Applied Physics Laboratory
4.5";Laurel, MD;Laurel, MD;5001 to 10000 employees;1942;Nonprofit Organization;Aerospace & Defense;Aerospace & Defense;$1 to $2 billion (USD);160;Johns Hopkins University Applied Physics Laboratory;MD;1;24;1;0;0;1;data scientist;3
Data Analyst;4.3;"Productive Edge
4.3";Chicago, IL;Chicago, IL;51 to 200 employees;2008;Company - Private;Computer Hardware & Software;Information Technology;$10 to $25 million (USD);100;Productive Edge;IL;1;24;0;0;0;1;analyst;3
Data Engineer;4.0;"Excella Consulting
4.0";Arlington, VA;Arlington, VA;201 to 500 employees;2002;Company - Private;Consulting;Business Services;$50 to $100 million (USD);114;Excella Consulting;VA;1;18;1;0;1;1;data engineer;0
Data Analyst;4.4;"Gensco
4.4";Tacoma, WA;Tacoma, WA;501 to 1000 employees;1948;Company - Private;Wholesale;Business Services;$100 to $500 million (USD);68;Gensco;WA;1;24;0;0;0;1;analyst;0
Staff Data Scientist - Technology;3.2;"Walmart
3.2";Plano, TX;Bentonville, AR;10000+ employees;1962;Company - Public;Department, Clothing, & Shoe Stores;Retail;$10+ billion (USD);172;Walmart;TX;0;58;0;0;0;0;data scientist;3
Data Scientist;3.8;"Logic20/20
3.8";San Jose, CA;Seattle, WA;201 to 500 employees;2005;Company - Private;Consulting;Business Services;$25 to $50 million (USD);142;Logic20/20;CA;0;24;1;1;1;1;data scientist;0
Data Scientist;4.2;"goTRG
4.2";Miami, FL;Miami, FL;501 to 1000 employees;2008;Company - Private;Enterprise Software & Network Solutions;Information Technology;$100 to $500 million (USD);107;goTRG;FL;1;24;1;1;0;1;data scientist;0
Data Management Specialist;4.5;"NMR Consulting
4.5";Huntsville, AL;Chantilly, VA;51 to 200 employees;1996;Company - Private;IT Services;Information Technology;$25 to $50 million (USD);65;NMR Consulting;AL;0;24;0;0;0;1;na;0
E-Commerce Data Analyst;3.5;"iSeatz
3.5";New Orleans, LA;New Orleans, LA;51 to 200 employees;1999;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;62;iSeatz;LA;1;21;0;0;0;1;analyst;0
Sr. Scientist II;3.5;"Nektar Therapeutics
3.5";San Francisco, CA;San Francisco, CA;201 to 500 employees;1990;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$100 to $500 million (USD);231;Nektar Therapeutics;CA;1;30;0;0;0;1;na;3
Insurance Data Scientist;3.9;"TransUnion
3.9";Atlanta, GA;Chicago, IL;5001 to 10000 employees;1968;Company - Public;Financial Analytics & Research;Finance;$1 to $2 billion (USD);106;TransUnion;GA;0;52;1;1;0;0;data scientist;0
Data Modeler;4.7;"IT Concepts
4.7";Landover, MD;Vienna, VA;51 to 200 employees;2003;Company - Private;IT Services;Information Technology;$10 to $25 million (USD);134;IT Concepts;MD;0;24;0;0;0;0;na;0
Data Analyst / Scientist;4.2;"Scientific Research Corporation
4.2";Patuxent River, MD;Atlanta, GA;1001 to 5000 employees;1988;Company - Private;IT Services;Information Technology;$100 to $500 million (USD);93;Scientific Research Corporation;MD;0;32;0;0;0;1;analyst;0
Scientist;3.4;"General Dynamics Information Technology
3.4";Suitland, MD;Fairfax, VA;10000+ employees;1996;Subsidiary or Business Segment;IT Services;Information Technology;$10+ billion (USD);116;General Dynamics Information Technology;MD;0;24;0;0;0;0;na;3
Data Scientist;3.2;"MITRE
3.2";McLean, VA;Bedford, MA;5001 to 10000 employees;1958;Nonprofit Organization;Federal Agencies;Government;$1 to $2 billion (USD);123;MITRE;VA;0;24;1;0;0;1;data scientist;3
Data Scientist;3.9;"The Buffalo Group
3.9";Fort Belvoir, VA;Reston, VA;501 to 1000 employees;2010;Company - Private;IT Services;Information Technology;$100 to $500 million (USD);124;The Buffalo Group;VA;0;24;1;0;0;1;data scientist;3
Data Analyst;3.1;"DentaQuest
3.1";Milwaukee, WI;Boston, MA;1001 to 5000 employees;2001;Company - Private;Insurance Carriers;Insurance;$2 to $5 billion (USD);73;DentaQuest;WI;0;19;0;0;0;1;analyst;3
Lead Data Scientist;4.1;"Redjack
4.1";Silver Spring, MD;Silver Spring, MD;1 to 50 employees;2007;Company - Private;IT Services;Information Technology;Unknown / Non-Applicable;164;Redjack;MD;1;24;1;0;0;0;data scientist;0
Data Scientist;3.8;"7Park Data
3.8";New York, NY;New York, NY;51 to 200 employees;2012;Company - Private;Research & Development;Business Services;Unknown / Non-Applicable;153;7Park Data;NY;1;24;1;1;0;0;data scientist;0
Data Scientist;4.7;"Rapid Response Monitoring
4.7";Syracuse, NY;Syracuse, NY;501 to 1000 employees;1992;Company - Private;Security Services;Business Services;Unknown / Non-Applicable;110;Rapid Response Monitoring;NY;1;28;1;0;0;0;data scientist;3
Data Scientist, Rice University;4.3;"Trilogy Ed
4.3";Houston, TX;New York, NY;1001 to 5000 employees;2015;Subsidiary or Business Segment;Education Training Services;Education;Unknown / Non-Applicable;110;Trilogy Ed;TX;0;24;1;0;0;0;data scientist;3
Senior Data Scientist;4.2;"Gallup
4.2";Washington, DC;Washington, DC;1001 to 5000 employees;1935;Company - Private;Consulting;Business Services;Unknown / Non-Applicable;275;Gallup;DC;1;24;1;0;0;1;data scientist;3
Data Engineer;3.9;"CapTech
3.9";Charlotte, NC;Richmond, VA;1001 to 5000 employees;1997;Company - Private;IT Services;Information Technology;$100 to $500 million (USD);123;CapTech;NC;0;23;1;1;0;0;data engineer;3
Senior Data Scientist;3.3;"American Axle & Manufacturing
3.3";Southfield, MI;Detroit, MI;10000+ employees;1994;Company - Public;Transportation Equipment Manufacturing;Manufacturing;$5 to $10 billion (USD);129;American Axle & Manufacturing;MI;0;26;1;1;1;1;data scientist;0
Financial Data Analyst;4.7;"CentralReach
4.7";Matawan, NJ;Pompano Beach, FL;201 to 500 employees;2012;Company - Private;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;72;CentralReach;NJ;0;24;0;0;0;1;analyst;3
Senior Data Analyst;4.3;"Integrate
4.3";Phoenix, AZ;Phoenix, AZ;201 to 500 employees;2010;Company - Private;Enterprise Software & Network Solutions;Information Technology;$25 to $50 million (USD);71;Integrate;AZ;1;24;0;0;0;1;analyst;0
Research Scientist;2.9;"Boys Town Hospital
2.9";Omaha, NE;Omaha, NE;1001 to 5000 employees;1977;Hospital;Health Care Services & Hospitals;Health Care;Unknown / Non-Applicable;85;Boys Town Hospital;NE;1;43;0;0;0;1;na;3
Data Scientist;4.5;"Demandbase
4.5";San Francisco, CA;San Francisco, CA;201 to 500 employees;2006;Company - Private;Computer Hardware & Software;Information Technology;$100 to $500 million (USD);193;Demandbase;CA;1;24;0;1;1;0;data scientist;3
Data Engineer;3.4;"Sapphire Digital
3.4";Lyndhurst, NJ;Lyndhurst, NJ;201 to 500 employees;2019;Company - Private;Internet;Information Technology;Unknown / Non-Applicable;102;Sapphire Digital;NJ;1;24;1;0;0;0;data engineer;2
Data Scientist;3.7;"Takeda Pharmaceuticals
3.7";Cambridge, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);144;Takeda Pharmaceuticals;MA;0;24;1;1;0;0;data scientist;3
Data Scientist;4.6;"<intent>
4.6";New York, NY;New York, NY;51 to 200 employees;2009;Company - Private;Internet;Information Technology;$100 to $500 million (USD);160;<intent>;NY;1;24;1;1;0;0;data scientist;2
Data Scientist;3.2;"Formation
3.2";San Francisco, CA;San Francisco, CA;51 to 200 employees;2015;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;163;Formation;CA;1;24;0;1;0;1;data scientist;0
